primary_category,category_text,purpose,cluster_id,semantic_cluster,sleep,eatdrink,selfcare,paidwork,educatn,foodprep,cleanetc,maintain,shopserv,garden,petcare,eldcare,pkidcare,ikidcare,religion,volorgwk,commute,travel,sportex,tvradio,read,compint,goout,leisure,n_allowed_activities
swimming_pool,swimming pool,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
table_tennis_club,table tennis club,OTHER,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
tennis_court,tennis court,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
tennis_stadium,tennis stadium,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
track_stadium,track stadium,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
transportation,transportation,OTHER,15,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
yoga_studio,yoga studio,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
accommodation,accommodation,OTHER,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
airline,airline,OTHER,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
airlines,airlines,OTHER,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
airport,airport,OTHER,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
airport_lounge,airport lounge,OTHER,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
airport_shuttles,airport shuttles,PURCHASE,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
airport_terminal,airport terminal,OTHER,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
bus_station,bus station,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
bus_tours,bus tours,LEISURE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
business,business,WORK,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
business_advertising,business advertising,WORK,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
business_brokers,business brokers,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
business_consulting,business consulting,WORK,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
business_manufacturing_and_supply,business manufacturing and supply,PURCHASE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
dog_trainer,dog trainer,PURCHASE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
ev_charging_station,ev charging station,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
gas_station,gas station,PURCHASE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
horse_trainer,horse trainer,PURCHASE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
hotel,hotel,LEISURE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
light_rail_and_subway_stations,light rail and subway stations,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
metro_station,metro station,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
oil_change_station,oil change station,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
radio_station,radio station,WORK,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
railroad_freight,railroad freight,PURCHASE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
taxidermist,taxidermist,PURCHASE,0,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
television_station,television station,WORK,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
train_station,train station,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
travel,travel,LEISURE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
travel_agents,travel agents,PURCHASE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
truck_gas_station,truck gas station,PURCHASE,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
weather_station,weather station,OTHER,1,transport_travel,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4
advertising_agency,advertising agency,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
agriculture,agriculture,WORK,0,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
aircraft_manufacturer,aircraft manufacturer,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
appliance_manufacturer,appliance manufacturer,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
auto_company,auto company,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
auto_manufacturers_and_distributors,auto manufacturers and distributors,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
bags_luggage_company,bags luggage company,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
biotechnology_company,biotechnology company,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
bottled_water_company,bottled water company,WORK,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
building_contractor,building contractor,PURCHASE,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
business_office_supplies_and_stationery,business office supplies and stationery,PURCHASE,1,work_industry,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5
